"Q.Id","Q.CreationDate","A.AcceptedAnswerId","A.OwnerUserId","A.LastEditorUserId","A.Score","A.CommentCount","A.CreationDate"
41173373,"2016-12-15 21:09:03","None","3511819","3511819",0,9,"2016-12-15 22:50:25"
41174066,"2016-12-15 22:04:34","None","1555313","1555313",4,1,"2016-12-15 23:12:56"
41174853,"2016-12-15 23:13:10","None","3479224","None",0,0,"2016-12-15 23:26:19"
41129442,"2016-12-13 19:53:21","None","5410835","5410835",14,2,"2016-12-16 00:50:44"
41176033,"2016-12-16 01:36:07","None","5098368","None",1,2,"2016-12-16 02:42:17"
41174294,"2016-12-15 22:22:25","None","2956066","2956066",2,0,"2016-12-16 03:54:11"
41174769,"2016-12-15 23:05:02","None","130152","None",11,0,"2016-12-16 04:51:41"
41176311,"2016-12-16 02:16:27","None","4706171","None",2,0,"2016-12-16 06:41:50"
41176989,"2016-12-16 03:48:14","None","3737792","None",2,3,"2016-12-16 07:34:11"
40522224,"2016-11-10 07:37:39","None","187676","None",1,0,"2016-12-16 08:08:15"
41020237,"2016-12-07 14:37:42","None","6862488","None",3,1,"2016-12-16 08:32:24"
41174546,"2016-12-15 22:42:51","None","5215538","None",7,4,"2016-12-16 09:09:07"
40639491,"2016-11-16 18:22:57","None","7282056","None",0,1,"2016-12-16 09:45:01"
41178047,"2016-12-16 05:53:00","None","1951176","None",4,0,"2016-12-16 10:20:51"
41182155,"2016-12-16 10:21:57","None","1951176","None",2,2,"2016-12-16 10:32:01"
41180592,"2016-12-16 09:00:32","None","3782161","None",0,4,"2016-12-16 11:30:38"
41183998,"2016-12-16 00:03:29","None","6416203","6416203",1,4,"2016-12-16 12:26:35"
38447800,"2016-07-19 00:25:01","None","1079110","1079110",0,0,"2016-12-16 12:32:44"
41185675,"2016-12-16 13:37:27","None","2901002","2901002",6,4,"2016-12-16 13:39:27"
41153199,"2016-12-14 22:18:02","None","4243","None",2,1,"2016-12-16 16:39:34"
41066207,"2016-12-09 17:54:17","None","6865456","None",1,0,"2016-12-16 17:32:00"
41185737,"2016-12-16 13:40:59","None","3536518","None",0,1,"2016-12-16 17:37:21"
41192992,"2016-12-16 21:56:32","None","1951176","None",2,2,"2016-12-16 22:24:22"
41190886,"2016-12-16 19:04:27","None","3580870","None",4,2,"2016-12-16 22:26:43"
41178979,"2016-12-16 07:04:04","None","3574081","-1",5,1,"2016-12-16 22:36:01"
41156384,"2016-12-15 04:22:24","None","1854748","None",0,1,"2016-12-17 01:25:54"
41195547,"2016-12-17 05:06:43","None","4221706","None",0,2,"2016-12-17 05:25:26"
41078367,"2016-12-10 17:39:49","None","3666197","472495",0,6,"2016-12-17 10:52:03"
41198558,"2016-12-17 00:25:33","None","5511906","None",0,0,"2016-12-17 13:17:46"
41189112,"2016-12-16 17:00:42","None","562769","None",1,3,"2016-12-17 14:37:54"
41197536,"2016-12-17 10:17:15","None","1901527","None",2,0,"2016-12-17 15:55:29"
41198640,"2016-12-17 00:36:57","None","4049396","-1",2,1,"2016-12-17 16:03:11"
41200251,"2016-12-17 15:42:13","None","5986753","None",0,3,"2016-12-17 16:15:42"
41023733,"2016-12-07 17:28:27","None","7262545","-1",3,0,"2016-12-17 16:21:04"
41146759,"2016-12-14 15:51:07","None","1791279","1791279",3,1,"2016-12-17 17:09:59"
38430994,"2016-07-18 07:34:45","None","1791279","None",1,0,"2016-12-17 17:49:12"
412019,"2009-01-05 00:57:53","None","49485","49485",53,5,"2009-01-05 01:02:24"
41192799,"2016-12-16 21:39:46","None","7217694","None",2,0,"2016-12-17 21:57:07"
41204789,"2016-12-18 01:51:09","None","6112394","None",3,1,"2016-12-18 02:30:58"
41200733,"2016-12-17 16:34:34","None","1164106","None",0,0,"2016-12-18 03:56:11"
40380783,"2016-11-02 13:08:30","None","5352399","None",1,0,"2016-12-18 05:01:20"
41192969,"2016-12-16 21:55:19","None","4541548","None",1,1,"2016-12-18 06:33:29"
40357548,"2016-11-01 09:47:22","None","5766416","None",0,0,"2016-12-18 06:54:27"
41208137,"2016-12-18 00:02:04","None","1714410","1714410",3,16,"2016-12-18 12:15:58"
41202983,"2016-12-17 20:57:12","None","2459109","None",3,1,"2016-12-18 14:16:50"
41206911,"2016-12-18 09:06:34","None","2062051","None",2,1,"2016-12-18 14:34:51"
41210054,"2016-12-18 15:47:40","None","2658050","None",2,1,"2016-12-18 18:25:29"
41201590,"2016-12-17 18:11:52","None","922172","922172",1,1,"2016-12-18 21:18:53"
41125342,"2016-12-13 15:58:12","None","6934176","None",1,0,"2016-12-18 22:06:40"
41213109,"2016-12-18 21:31:36","None","2449857","6451573",1,2,"2016-12-18 22:08:40"
41213246,"2016-12-18 21:50:05","None","4221706","None",2,2,"2016-12-18 23:50:16"
41211691,"2016-12-18 18:49:53","None","419116","419116",2,0,"2016-12-19 01:25:11"
41213978,"2016-12-18 23:24:39","None","839957","None",1,2,"2016-12-19 02:28:57"
41212839,"2016-12-18 21:00:53","None","2956066","None",1,0,"2016-12-19 04:06:16"
41217908,"2016-12-19 07:42:38","None","1452551","1452551",0,11,"2016-12-19 08:20:17"
41213721,"2016-12-18 22:52:12","None","841830","None",3,0,"2016-12-19 08:32:43"
41210531,"2016-12-18 16:39:58","None","3994824","None",1,1,"2016-12-19 09:50:46"
41218937,"2016-12-19 08:58:40","None","4063051","None",0,0,"2016-12-19 10:26:37"
41209427,"2016-12-18 14:40:45","None","4063051","4063051",2,2,"2016-12-19 10:31:00"
40757117,"2016-11-23 06:00:47","None","7316185","None",3,0,"2016-12-19 11:15:39"
41217663,"2016-12-19 07:25:20","None","1714410","None",2,5,"2016-12-19 11:50:29"
41067134,"2016-12-09 18:58:15","None","2496220","2496220",2,3,"2016-12-19 13:28:10"
41224627,"2016-12-19 14:20:39","None","5465700","-1",2,4,"2016-12-19 15:39:40"
41224983,"2016-12-19 14:39:37","None","2891324","None",4,2,"2016-12-19 16:46:53"
40999109,"2016-12-06 15:35:07","None","348412","None",1,0,"2016-12-19 17:01:11"
41224984,"2016-12-19 14:39:38","None","1951176","None",1,5,"2016-12-19 17:10:19"
41228315,"2016-12-19 17:52:21","None","4221706","None",3,0,"2016-12-19 18:12:24"
41229340,"2016-12-19 19:05:38","None","4561314","4561314",0,0,"2016-12-19 19:30:03"
41229672,"2016-12-19 19:29:13","None","5014455","None",4,0,"2016-12-19 19:33:27"
41224794,"2016-12-19 14:29:54","None","1327070","None",0,0,"2016-12-19 22:12:33"
41207915,"2016-12-18 11:32:18","None","1327070","None",0,2,"2016-12-19 23:43:34"
41151404,"2016-12-14 20:15:22","None","7245907","7245907",2,0,"2016-12-20 06:01:35"
41235007,"2016-12-20 04:39:55","None","3871918","3871918",1,2,"2016-12-20 08:51:18"
41217052,"2016-12-19 06:42:18","None","3368201","None",1,0,"2016-12-20 09:30:54"
41220472,"2016-12-19 10:25:43","None","7310903","-1",3,0,"2016-12-20 09:56:59"
37969065,"2016-06-22 13:10:15","None","2628369","2628369",19,4,"2016-12-20 10:33:52"
41233462,"2016-12-20 01:10:58","None","1951176","281545",6,0,"2016-12-20 11:03:37"
41241578,"2016-12-20 11:44:08","None","7251180","None",0,1,"2016-12-20 12:05:41"
41241806,"2016-12-20 11:56:35","None","6926705","None",3,0,"2016-12-20 12:26:04"
41243500,"2016-12-20 13:28:07","None","4659445","None",3,0,"2016-12-20 13:40:02"
41243531,"2016-12-20 13:30:06","None","2658050","None",0,0,"2016-12-20 14:14:56"
40998290,"2016-12-06 14:56:11","None","2547342","2547342",1,0,"2016-12-20 14:55:50"
41241125,"2016-12-20 11:19:30","None","2008194","None",1,0,"2016-12-20 15:01:10"
41245025,"2016-12-20 14:47:39","None","5811800","5811800",5,2,"2016-12-20 15:02:47"
41244421,"2016-12-20 14:17:17","None","5080995","None",5,0,"2016-12-20 15:13:41"
41244472,"2016-12-20 14:20:39","None","1951176","None",6,1,"2016-12-20 15:42:33"
41247233,"2016-12-20 16:42:43","None","2579631","2579631",1,0,"2016-12-20 17:14:20"
41127448,"2016-12-13 17:46:19","None","7251180","None",1,1,"2016-12-20 17:27:39"
41246767,"2016-12-20 16:17:11","None","6199836","None",0,1,"2016-12-20 17:34:32"
41248677,"2016-12-20 18:07:35","None","3511819","None",3,8,"2016-12-20 18:25:14"
41247760,"2016-12-20 17:11:18","None","7321114","7321114",1,0,"2016-12-20 18:45:34"
41237997,"2016-12-20 08:42:50","None","1060350","None",1,2,"2016-12-20 19:39:30"
41248982,"2016-12-20 18:28:13","None","3019689","None",1,1,"2016-12-20 20:00:32"
41250649,"2016-12-20 20:21:09","None","4785185","None",1,5,"2016-12-20 20:40:14"
41251385,"2016-12-20 21:16:45","None","5080995","5080995",2,6,"2016-12-20 21:21:46"
41251428,"2016-12-20 21:20:06","None","5080995","None",2,0,"2016-12-20 21:52:08"
41031694,"2016-12-08 04:17:39","None","419116","None",3,2,"2016-12-20 22:03:01"
41243081,"2016-12-20 13:05:11","None","5215538","None",0,0,"2016-12-20 22:28:25"
41187759,"2016-12-16 15:38:15","None","3466328","3466328",2,0,"2016-12-21 01:48:58"
41217664,"2016-12-19 07:25:20","None","4988601","None",3,0,"2016-12-21 02:15:25"
41252618,"2016-12-20 23:06:15","None","956730","None",0,4,"2016-12-21 02:49:09"
41255031,"2016-12-21 04:20:06","None","3574081","641914",2,1,"2016-12-21 04:51:12"
41255268,"2016-12-21 04:47:16","None","6347629","6347629",3,0,"2016-12-21 06:07:42"
41256846,"2016-12-21 06:56:27","None","1349525","1349525",5,2,"2016-12-21 06:59:19"
41230809,"2016-12-19 20:51:53","None","4985176","None",1,2,"2016-12-21 08:47:36"
41254942,"2016-12-21 04:08:22","None","1327739","None",2,1,"2016-12-21 09:35:52"
41258243,"2016-12-21 08:27:10","None","5080995","5080995",3,7,"2016-12-21 10:23:18"
41258391,"2016-12-21 08:35:29","None","1831325","1831325",11,5,"2016-12-21 12:00:07"
41253603,"2016-12-21 01:01:42","None","114795","None",3,3,"2016-12-21 14:05:15"
41266389,"2016-12-21 15:30:22","None","2658050","None",1,7,"2016-12-21 15:58:34"
38446536,"2016-07-18 21:49:35","None","2641587","None",6,2,"2016-12-21 16:38:12"
41267941,"2016-12-21 16:52:28","None","190277","-1",2,3,"2016-12-21 16:59:37"
41268008,"2016-12-21 16:56:34","None","3838729","3838729",1,3,"2016-12-21 17:16:01"
3850784,"2010-10-03 17:26:27","None","496798","1070874",5,6,"2010-11-08 18:35:02"
41236803,"2016-12-20 07:20:22","None","3084800","None",0,0,"2016-12-21 17:22:57"
41267169,"2016-12-21 16:08:26","None","2658050","-1",2,4,"2016-12-21 17:42:40"
41269038,"2016-12-21 17:58:03","None","2817602","None",1,10,"2016-12-21 18:19:56"
41269570,"2016-12-21 18:30:03","None","4785185","4785185",4,2,"2016-12-21 19:02:07"
41270436,"2016-12-21 19:23:11","None","2658050","None",2,1,"2016-12-21 20:21:15"
41270698,"2016-12-21 19:41:22","None","2658050","2658050",2,6,"2016-12-21 20:26:46"
41217250,"2016-12-19 06:56:36","None","795276","None",0,0,"2016-12-21 21:09:19"
41271725,"2016-12-21 20:53:36","None","6066528","6066528",4,0,"2016-12-21 21:42:56"
41265035,"2016-12-21 14:23:58","None","3821732","5657159",61,7,"2016-12-21 22:58:55"
41267829,"2016-12-21 16:45:50","None","1861627","-1",1,1,"2016-12-21 23:58:12"
41259555,"2016-12-21 09:41:06","None","997378","None",1,2,"2016-12-22 00:28:39"
36112192,"2016-03-20 09:40:06","None","1923364","None",2,0,"2016-12-22 02:27:41"
41276012,"2016-12-22 04:55:14","None","3574081","None",3,4,"2016-12-22 05:24:32"
40734394,"2016-11-22 05:28:39","None","17328","None",6,0,"2016-12-22 05:54:07"
41276935,"2016-12-22 06:24:14","None","5080995","None",2,16,"2016-12-22 06:31:03"
41277915,"2016-12-22 07:33:19","None","4504245","4504245",2,5,"2016-12-22 07:40:23"
41278712,"2016-12-22 08:26:03","None","57695","None",39,8,"2016-12-22 08:32:34"
40994347,"2016-12-06 11:32:27","None","5872512","None",0,0,"2016-12-22 08:59:00"
41278895,"2016-12-22 08:37:41","None","4891738","4891738",2,1,"2016-12-22 09:39:02"
41281556,"2016-12-22 10:58:08","None","3109123","None",1,4,"2016-12-22 12:55:08"
41269059,"2016-12-21 17:59:14","None","1939941","1939941",3,3,"2016-12-22 13:14:53"
41283115,"2016-12-22 00:23:08","None","1951176","None",5,1,"2016-12-22 14:08:52"
41279085,"2016-12-22 08:49:41","None","7331029","None",2,1,"2016-12-22 15:11:05"
41285498,"2016-12-22 14:33:28","None","3808018","None",1,1,"2016-12-22 15:18:16"
41242329,"2016-12-20 00:25:23","None","3782161","None",2,2,"2016-12-22 17:00:46"
41288713,"2016-12-22 17:26:12","None","3574081","None",9,7,"2016-12-22 17:51:21"
41281278,"2016-12-22 10:43:54","None","17328","None",2,1,"2016-12-22 19:03:28"
41286315,"2016-12-22 15:16:17","None","6232984","5465700",1,1,"2016-12-22 19:05:42"
41288600,"2016-12-22 17:19:15","None","17328","None",0,4,"2016-12-22 19:11:32"
41289650,"2016-12-22 18:32:26","None","1901527","1901527",1,1,"2016-12-22 19:31:17"
41289882,"2016-12-22 18:50:01","None","5548115","5548115",2,0,"2016-12-22 19:38:55"
41276972,"2016-12-22 06:27:00","None","1327070","-1",1,0,"2016-12-22 21:19:29"
41292078,"2016-12-22 21:42:21","None","190277","190277",6,2,"2016-12-22 21:54:38"
41290509,"2016-12-22 19:36:44","None","4785185","4785185",3,1,"2016-12-22 21:56:17"
41276284,"2016-12-22 05:24:36","None","7295231","None",1,0,"2016-12-23 00:31:33"
41294094,"2016-12-23 01:39:36","None","2570465","3924118",18,0,"2016-12-23 02:04:32"
41294258,"2016-12-23 02:00:59","None","2008194","2008194",1,2,"2016-12-23 03:41:53"
41295005,"2016-12-23 04:01:20","None","4410813","None",0,1,"2016-12-23 04:32:09"
41294064,"2016-12-23 01:35:11","None","4410813","None",2,0,"2016-12-23 04:40:21"
41233109,"2016-12-20 00:24:49","None","1027013","None",1,4,"2016-12-23 04:46:38"
41284752,"2016-12-22 13:52:22","None","7172549","None",0,0,"2016-12-23 06:09:51"
41294612,"2016-12-23 02:58:29","None","4706171","4706171",2,2,"2016-12-23 06:22:24"
41294675,"2016-12-23 03:09:40","None","7333721","None",2,2,"2016-12-23 07:36:56"
41298008,"2016-12-23 08:44:38","None","3604745","3604745",3,2,"2016-12-23 08:59:10"
40980666,"2016-12-05 18:13:03","None","7251180","None",3,1,"2016-12-23 09:24:11"
41290525,"2016-12-22 19:37:43","None","7075673","None",2,2,"2016-12-23 11:35:31"
41299574,"2016-12-23 10:23:28","None","5413116","5413116",0,1,"2016-12-23 11:45:23"
41300088,"2016-12-23 10:56:42","None","3109123","None",1,2,"2016-12-23 12:01:35"
41298073,"2016-12-23 08:49:01","None","3707607","3707607",1,1,"2016-12-23 13:22:59"
41302629,"2016-12-23 13:47:36","None","2891324","None",1,2,"2016-12-23 14:24:32"
41282430,"2016-12-22 11:43:45","None","1064714","None",2,3,"2016-12-23 14:53:20"
41283047,"2016-12-22 00:19:17","None","2903639","None",3,2,"2016-12-23 15:14:41"
41303920,"2016-12-23 15:19:09","None","4410813","None",1,5,"2016-12-23 15:35:04"
41286173,"2016-12-22 15:08:59","None","1060350","None",0,0,"2016-12-23 15:50:13"
41268447,"2016-12-21 17:20:41","None","17328","None",0,0,"2016-12-23 15:59:43"
37689942,"2016-06-07 21:46:38","None","2583085","2583085",2,0,"2016-12-23 16:21:01"
41304139,"2016-12-23 15:36:52","None","419116","None",3,0,"2016-12-23 17:45:23"
28496736,"2015-02-13 09:51:18","None","7335630","None",1,0,"2016-12-23 17:54:52"
41306008,"2016-12-23 18:08:51","None","4752675","4752675",1,3,"2016-12-23 18:39:18"
332722,"2008-12-02 00:57:20","None","50462","None",20,0,"2009-01-05 13:23:55"
41308515,"2016-12-23 22:30:38","None","419116","419116",3,0,"2016-12-24 01:34:17"
41309504,"2016-12-24 01:18:17","None","3604745","None",1,12,"2016-12-24 04:53:10"
38168449,"2016-07-03 09:11:15","None","6609622","-1",1,0,"2016-12-24 07:00:52"
41311017,"2016-12-24 06:43:53","None","3707607","None",1,10,"2016-12-24 12:39:22"
41305529,"2016-12-23 17:25:49","None","7243806","7243806",0,5,"2016-12-24 13:17:13"
41313601,"2016-12-24 13:14:46","None","7321114","-1",0,1,"2016-12-24 14:20:34"
41310637,"2016-12-24 05:33:49","None","419116","None",2,2,"2016-12-24 16:16:06"
41314736,"2016-12-24 15:56:37","None","1283853","1283853",1,2,"2016-12-24 16:20:19"
41314316,"2016-12-24 14:56:40","None","2008194","None",8,0,"2016-12-24 17:05:15"
41312843,"2016-12-24 11:29:02","None","2008194","None",0,0,"2016-12-24 17:09:15"
41312197,"2016-12-24 09:54:04","None","2008194","None",2,3,"2016-12-24 17:13:23"
41309972,"2016-12-24 03:07:20","None","2008194","None",1,0,"2016-12-24 17:23:33"
41315800,"2016-12-24 18:16:24","None","1060350","None",0,2,"2016-12-24 22:12:08"
41307903,"2016-12-23 21:12:04","None","3761534","None",1,0,"2016-12-24 23:47:21"
41195282,"2016-12-17 04:08:57","None","1988991","None",0,4,"2016-12-25 01:48:44"
41316784,"2016-12-24 20:58:29","None","1100699","1100699",3,3,"2016-12-25 06:56:15"
41318801,"2016-12-25 05:03:19","None","5107488","5107488",1,0,"2016-12-25 10:41:41"
41314157,"2016-12-24 14:35:22","None","1257094","None",1,1,"2016-12-25 12:48:59"
41317928,"2016-12-25 00:40:31","None","3574081","None",7,0,"2016-12-25 16:41:31"
41291517,"2016-12-22 20:54:34","None","3429422","3429422",1,0,"2016-12-25 16:50:28"
41318646,"2016-12-25 04:19:23","None","5823126","None",1,1,"2016-12-25 18:10:52"
41325035,"2016-12-25 22:40:31","None","4926357","4926357",2,7,"2016-12-25 23:05:27"
41187602,"2016-12-16 15:28:13","None","2509099","None",1,1,"2016-12-26 01:21:45"
41325673,"2016-12-26 01:19:46","None","7224142","3125070",8,2,"2016-12-26 06:26:01"
41325370,"2016-12-25 23:57:58","None","5107488","None",1,0,"2016-12-26 06:35:06"
41323576,"2016-12-25 18:32:18","None","3994228","3994228",4,0,"2016-12-26 08:01:03"
41112458,"2016-12-13 01:38:38","None","2436744","None",1,1,"2016-12-26 08:28:15"
38265039,"2016-07-08 11:00:46","None","7250708","7250708",0,0,"2016-12-26 10:55:19"
41330397,"2016-12-26 11:13:57","None","5208061","None",1,2,"2016-12-26 12:59:40"
41335431,"2016-12-26 19:20:58","None","2217210","None",3,4,"2016-12-26 19:50:13"
41332551,"2016-12-26 14:19:10","None","1714410","None",1,9,"2016-12-26 20:56:01"
41336789,"2016-12-26 22:13:17","None","2308683","None",3,0,"2016-12-26 22:20:56"
41336746,"2016-12-26 22:06:04","None","5718020","5718020",1,5,"2016-12-26 23:25:21"
41338859,"2016-12-27 04:03:57","None","2008194","None",1,0,"2016-12-27 04:38:23"
41338978,"2016-12-27 04:23:57","None","1181097","None",0,1,"2016-12-27 06:53:01"
41340461,"2016-12-27 06:57:06","None","7239654","7239654",3,3,"2016-12-27 07:43:45"
41298791,"2016-12-23 09:36:42","None","6490351","6832816",1,0,"2016-12-27 07:50:48"
41343453,"2016-12-27 10:33:34","None","2102686","None",2,3,"2016-12-27 10:47:43"
41327077,"2016-12-26 06:08:30","None","6490351","None",1,0,"2016-12-27 11:06:16"
41328129,"2016-12-26 07:54:11","None","1714410","-1",4,2,"2016-12-27 11:24:44"
41325227,"2016-12-25 23:24:00","None","1646558","None",1,1,"2016-12-27 13:15:56"
41337159,"2016-12-26 23:12:24","None","3707607","None",2,0,"2016-12-27 13:29:59"
41346054,"2016-12-27 13:25:28","None","953482","None",4,1,"2016-12-27 13:31:22"
41103772,"2016-12-12 15:07:25","None","5828859","-1",0,0,"2016-12-27 14:13:16"
41347121,"2016-12-26 06:14:20","None","3655946","3655946",0,1,"2016-12-27 14:51:54"
41344909,"2016-12-27 00:08:12","None","3881622","None",0,0,"2016-12-27 15:01:23"
41347579,"2016-12-27 15:09:55","None","3827807","None",3,0,"2016-12-27 15:54:41"
36160229,"2016-03-22 16:39:52","None","3656745","888461",0,0,"2016-12-27 17:15:06"
41349414,"2016-12-27 17:21:31","None","1951176","None",2,0,"2016-12-27 17:24:59"
41346155,"2016-12-27 13:31:36","None","5080995","None",1,0,"2016-12-27 17:39:32"
41343827,"2016-12-27 10:55:56","None","419116","None",1,1,"2016-12-27 18:09:35"
41339649,"2016-12-27 05:44:53","None","5465700","None",1,3,"2016-12-27 18:54:25"
41294025,"2016-12-23 01:29:10","None","7327616","1849664",3,0,"2016-12-27 19:20:31"
41349806,"2016-12-27 17:50:05","None","4785185","None",1,0,"2016-12-27 19:55:04"
41351723,"2016-12-27 20:21:21","None","7245907","7245907",1,0,"2016-12-27 20:41:46"
41352745,"2016-12-27 22:03:36","None","3574081","3574081",6,10,"2016-12-27 22:28:19"
41352991,"2016-12-27 22:30:17","None","3574081","None",3,1,"2016-12-27 22:36:28"
41347710,"2016-12-27 15:17:08","None","3574081","None",2,1,"2016-12-27 22:42:15"
41338677,"2016-12-27 03:31:14","None","3707607","None",1,1,"2016-12-27 23:16:57"
29664657,"2015-04-16 03:07:23","None","1900444","None",2,0,"2016-12-27 23:27:24"
41353436,"2016-12-27 23:24:02","None","3574081","None",2,2,"2016-12-27 23:55:58"
41354177,"2016-12-28 01:24:19","None","4996248","None",2,0,"2016-12-28 02:41:53"
41350464,"2016-12-27 18:39:57","None","2217210","None",3,4,"2016-12-28 06:48:54"
41356865,"2016-12-28 06:54:43","None","5080995","5080995",4,2,"2016-12-28 07:08:05"
41297783,"2016-12-23 08:27:32","None","5414880","None",0,0,"2016-12-28 07:11:04"
41357292,"2016-12-28 07:24:36","None","5080995","5080995",1,14,"2016-12-28 07:47:46"
41345132,"2016-12-27 00:22:19","None","702361","None",0,0,"2016-12-28 09:11:54"
41357258,"2016-12-28 07:22:08","None","1060350","None",0,2,"2016-12-28 10:34:00"
41360096,"2016-12-28 10:30:41","None","6778091","None",0,0,"2016-12-28 12:10:04"
41338509,"2016-12-27 03:04:36","None","5711725","None",11,0,"2016-12-28 14:04:50"
41363857,"2016-12-28 14:14:03","None","7271054","None",1,1,"2016-12-28 14:50:49"
41321845,"2016-12-25 14:14:21","None","1791279","1791279",0,2,"2016-12-28 15:58:13"
